data fato,cidade,ocorrencias,vitimas_total,idade_media_vitima,furtos,roubos,homicidios,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa,vento_velocidade
2022-06-02,passo fundo,32,35.0,35.09375,2,1,0,0.2,8.5,6.2,7.35,94.0,4.4
2022-06-03,passo fundo,25,28.0,35.0,4,3,0,0.2,11.0,6.0,8.5,89.0,3.3
2022-06-04,passo fundo,40,46.0,38.325,10,2,1,0.0,17.2,6.4,11.8,83.0,4.7
2022-06-05,passo fundo,23,24.0,36.130434782608695,3,0,0,5.4,14.8,11.6,13.2,92.0,4.2
2022-06-06,passo fundo,30,30.0,44.233333333333334,5,2,0,10.6,15.2,13.3,14.25,95.5,3.0
2022-06-07,passo fundo,38,42.0,45.3421052631579,7,1,0,38.2,18.4,12.9,15.649999999999999,91.5,1.8
2022-06-08,passo fundo,42,50.0,42.61904761904762,7,0,1,0.2,19.5,10.8,15.15,87.5,2.0
2022-06-09,passo fundo,34,41.0,37.44117647058823,4,0,0,0.0,16.2,10.7,13.45,90.0,3.0
2022-06-10,passo fundo,43,48.0,39.116279069767444,2,1,0,2.6,14.8,11.8,13.3,87.3,2.6
2022-06-11,passo fundo,25,25.0,38.44,4,1,0,0.0,9.2,0.0,4.6,68.2,1.7
2022-06-12,passo fundo,27,29.0,35.03703703703704,5,0,1,0.0,12.0,0.2,6.1,65.0,1.7
2022-06-13,passo fundo,37,37.0,38.91891891891892,7,1,0,0.0,16.0,1.6,8.8,72.3,1.7
2022-06-14,passo fundo,36,37.0,38.111111111111114,5,0,0,0.0,17.6,6.9,12.25,79.5,3.6
2022-06-15,passo fundo,40,44.0,43.325,8,0,0,0.0,20.6,7.5,14.05,77.5,3.3
2022-06-16,passo fundo,22,22.0,36.90909090909091,5,0,0,0.0,24.5,9.1,16.8,74.8,3.3
2022-06-17,passo fundo,29,33.0,41.793103448275865,4,2,0,39.2,18.9,13.9,16.4,90.5,4.9
2022-06-18,passo fundo,37,43.0,37.351351351351354,3,1,0,18.8,11.7,3.3,7.5,78.6,1.7
2022-06-19,passo fundo,24,28.0,43.25,4,2,0,0.0,15.3,2.4,8.85,76.4,2.5
2022-06-20,passo fundo,34,36.0,40.61764705882353,3,2,0,0.0,18.9,6.1,12.5,80.5,2.6
2022-06-21,passo fundo,21,23.0,34.857142857142854,5,0,0,69.4,13.5,11.0,12.25,93.6,3.5
2022-06-22,passo fundo,27,27.0,44.55555555555556,4,1,0,73.8,21.3,12.3,16.8,93.0,3.8
2022-06-23,passo fundo,41,46.0,37.951219512195124,5,3,0,29.4,18.8,15.5,17.15,97.5,1.8
2022-06-24,passo fundo,26,28.0,37.57692307692308,6,1,1,12.4,19.2,14.3,16.75,97.5,1.8
2022-06-25,passo fundo,33,37.0,40.36363636363637,6,2,0,4.6,15.7,10.8,13.25,95.8,3.2
2022-06-26,passo fundo,30,32.0,36.03333333333333,5,0,0,0.0,14.6,7.3,10.95,92.3,3.0
2022-06-27,passo fundo,34,40.0,39.35294117647059,4,1,0,0.0,20.2,8.3,14.25,88.4,3.0
2022-06-28,passo fundo,30,33.0,39.53333333333333,3,0,0,0.0,21.1,10.6,15.850000000000001,87.3,4.5
2022-06-29,passo fundo,28,30.0,42.42857142857143,4,0,0,8.2,16.2,6.2,11.2,86.6,2.3
2022-06-30,passo fundo,36,39.0,40.083333333333336,3,4,0,0.2,17.2,4.3,10.75,78.3,1.8
2022-07-01,passo fundo,38,40.0,38.23684210526316,7,0,0,0.0,19.2,5.8,12.5,77.1,3.6
2022-07-02,passo fundo,34,39.0,37.44117647058823,3,3,0,0.0,23.6,10.5,17.05,74.8,5.0
2022-07-03,passo fundo,33,42.0,35.0,5,1,0,0.0,24.4,15.7,20.049999999999997,73.5,3.6
2022-07-04,passo fundo,29,30.0,35.44827586206897,4,2,0,0.0,25.9,15.4,20.65,66.7,4.9
2022-07-05,passo fundo,30,33.0,46.8,0,0,1,0.0,23.7,14.3,19.0,72.5,3.4
2022-07-06,passo fundo,37,41.0,41.270270270270274,6,1,0,0.0,24.2,15.1,19.65,67.6,3.7
2022-07-07,passo fundo,34,37.0,41.55882352941177,1,2,1,0.0,24.0,13.8,18.9,66.0,3.4
2022-07-08,passo fundo,25,25.0,43.4,3,1,0,0.0,23.2,14.3,18.75,71.4,3.7
2022-07-09,passo fundo,35,37.0,40.91428571428571,6,0,1,0.0,23.5,13.5,18.5,72.1,4.6
2022-07-10,passo fundo,37,42.0,39.67567567567568,9,1,0,0.0,23.1,13.4,18.25,77.3,4.3
2022-07-11,passo fundo,40,43.0,32.525,1,4,1,0.0,24.7,16.0,20.35,66.0,6.2
2022-07-12,passo fundo,33,35.0,40.303030303030305,7,2,0,19.0,22.0,8.9,15.45,93.2,2.2
2022-07-13,passo fundo,37,40.0,41.5945945945946,5,4,0,0.4,16.8,2.5,9.65,87.4,3.2
2022-07-14,passo fundo,29,31.0,47.93103448275862,5,3,0,20.8,15.3,7.5,11.4,92.8,5.2
2022-07-15,passo fundo,30,33.0,40.333333333333336,8,1,0,3.4,21.0,13.2,17.1,81.5,4.7
2022-07-16,passo fundo,30,32.0,37.46666666666667,6,2,0,3.8,22.6,15.9,19.25,81.3,6.8
2022-07-17,passo fundo,27,30.0,38.03703703703704,3,2,0,8.4,10.2,5.8,8.0,87.8,2.7
2022-07-18,passo fundo,39,41.0,41.1025641025641,8,0,0,0.0,19.6,4.0,11.8,82.2,2.7
2022-07-19,passo fundo,31,32.0,44.41935483870968,3,2,0,2.0,20.3,8.7,14.5,88.7,1.6
2022-07-20,passo fundo,43,44.0,38.74418604651163,8,0,0,0.0,23.1,11.8,17.450000000000003,89.0,3.0
2022-07-21,passo fundo,45,49.0,39.17777777777778,6,2,0,0.2,23.8,13.3,18.55,83.0,3.8
2022-07-22,passo fundo,36,42.0,39.69444444444444,3,1,2,0.0,24.4,15.5,19.95,76.3,2.8
2022-07-23,passo fundo,32,40.0,38.34375,7,2,0,0.0,25.5,14.3,19.9,73.5,1.6
2022-07-24,passo fundo,29,33.0,38.89655172413793,2,4,0,0.0,25.2,16.1,20.65,71.1,2.6
2022-07-25,passo fundo,34,38.0,41.029411764705884,5,1,0,0.0,23.6,14.0,18.8,66.2,1.7
2022-07-26,passo fundo,34,35.0,39.73529411764706,7,2,0,0.0,25.7,13.2,19.45,69.1,1.4
2022-07-27,passo fundo,33,36.0,35.78787878787879,9,0,0,0.0,24.7,12.2,18.45,75.5,2.4
2022-07-28,passo fundo,44,46.0,37.29545454545455,9,1,0,0.0,23.8,14.2,19.0,77.6,3.8
2022-07-29,passo fundo,27,31.0,38.629629629629626,6,2,0,14.6,14.2,4.8,9.5,85.9,2.5
2022-07-30,passo fundo,32,36.0,36.9375,6,2,0,0.2,16.6,2.1,9.350000000000001,85.8,0.8
2022-07-31,passo fundo,26,29.0,39.57692307692308,4,2,0,0.0,19.6,4.5,12.05,73.9,2.0
2022-08-01,passo fundo,36,43.0,33.861111111111114,3,4,0,0.0,22.7,8.2,15.45,69.8,1.7
2022-08-02,passo fundo,28,29.0,39.857142857142854,3,1,1,0.0,24.8,12.2,18.5,74.4,1.6
2022-08-03,passo fundo,26,29.0,38.96153846153846,6,1,0,0.0,23.9,14.3,19.1,77.3,3.3
2022-08-04,passo fundo,39,45.0,45.30769230769231,8,1,0,0.0,20.0,15.7,17.85,85.9,5.2
2022-08-05,passo fundo,32,33.0,39.15625,4,1,0,6.6,15.4,9.2,12.3,85.8,2.4
2022-08-06,passo fundo,23,24.0,38.73913043478261,5,1,0,0.0,14.8,6.0,10.4,91.0,3.1
2022-08-07,passo fundo,43,53.0,37.93023255813954,11,2,1,14.2,16.7,10.6,13.649999999999999,90.2,3.5
2022-08-08,passo fundo,40,44.0,39.35,9,1,1,0.0,17.1,11.5,14.3,89.4,4.0
2022-08-09,passo fundo,44,46.0,39.06818181818182,11,2,1,3.2,13.9,10.5,12.2,91.0,5.3
2022-08-10,passo fundo,43,45.0,41.093023255813954,9,0,0,27.6,11.9,7.3,9.6,91.4,4.7
2022-08-11,passo fundo,37,40.0,40.86486486486486,7,3,0,1.0,16.4,4.4,10.399999999999999,81.2,2.8
2022-08-12,passo fundo,31,35.0,37.03225806451613,5,0,0,0.0,18.1,7.3,12.700000000000001,79.5,3.6
2022-08-13,passo fundo,40,45.0,39.6,8,1,0,0.0,19.1,9.8,14.450000000000001,81.4,3.6
2022-08-14,passo fundo,35,40.0,36.42857142857143,7,0,0,0.0,20.8,11.0,15.9,85.3,3.4
2022-08-15,passo fundo,47,48.0,38.808510638297875,8,1,0,1.6,26.1,14.5,20.3,68.8,5.9
2022-08-16,passo fundo,29,34.0,39.172413793103445,5,1,0,30.8,22.0,14.9,18.45,93.1,1.4
2022-08-17,passo fundo,27,35.0,36.51851851851852,4,0,1,0.2,21.6,11.4,16.5,89.8,4.2
2022-08-18,passo fundo,41,45.0,37.24390243902439,9,1,0,24.4,16.1,9.2,12.65,85.8,3.7
2022-08-19,passo fundo,31,32.0,41.354838709677416,7,0,0,1.4,11.0,0.6,5.8,71.8,1.7
2022-08-20,passo fundo,33,36.0,36.0,6,2,0,0.0,15.3,1.4,8.35,67.6,2.9
2022-08-21,passo fundo,24,30.0,38.25,2,0,0,0.0,19.5,5.1,12.3,75.1,2.9
2022-08-22,passo fundo,46,49.0,36.19565217391305,14,1,1,0.0,20.5,8.1,14.3,78.3,1.7
2022-08-23,passo fundo,37,43.0,43.351351351351354,7,2,0,0.0,21.5,8.9,15.2,76.5,3.3
2022-08-24,passo fundo,39,46.0,41.23076923076923,7,1,0,0.0,23.6,11.0,17.3,72.5,3.0
2022-08-25,passo fundo,42,52.0,45.19047619047619,3,1,0,0.0,23.1,12.0,17.55,71.9,2.3
2022-08-26,passo fundo,30,31.0,36.666666666666664,4,1,0,0.0,24.9,11.0,17.95,69.6,1.9
2022-08-27,passo fundo,35,38.0,37.65714285714286,9,4,0,0.0,26.1,12.8,19.450000000000003,65.6,3.2
2022-08-28,passo fundo,29,36.0,36.86206896551724,5,2,0,10.0,21.4,10.5,15.95,87.3,3.3
2022-08-29,passo fundo,29,30.0,42.172413793103445,4,2,0,0.0,12.3,1.1,6.7,75.1,4.7
2022-08-30,passo fundo,27,28.0,39.44444444444444,3,0,0,0.0,17.1,4.6,10.850000000000001,75.3,5.3
2022-08-31,passo fundo,36,38.0,37.583333333333336,5,1,0,0.0,18.9,6.7,12.799999999999999,72.0,4.4
2022-09-01,passo fundo,38,40.0,42.71052631578947,3,2,1,0.0,23.6,10.1,16.85,77.8,4.6
2022-09-02,passo fundo,30,31.0,38.96666666666667,6,4,1,18.0,19.5,13.7,16.6,91.5,4.2
2022-09-03,passo fundo,21,25.0,39.904761904761905,1,1,0,4.4,14.1,7.1,10.6,67.5,3.6
2022-09-04,passo fundo,27,28.0,40.888888888888886,6,1,0,0.0,17.3,0.6,8.950000000000001,67.6,3.2
2022-09-05,passo fundo,35,35.0,43.51428571428571,8,0,0,0.0,18.9,7.2,13.049999999999999,72.4,3.2
2022-09-06,passo fundo,35,36.0,43.91428571428571,12,2,0,5.0,17.6,11.3,14.450000000000001,87.6,3.5
2022-09-07,passo fundo,31,37.0,41.87096774193548,7,0,1,1.4,18.8,11.4,15.100000000000001,86.6,2.5
2022-09-08,passo fundo,41,50.0,38.170731707317074,5,2,0,0.0,26.5,11.0,18.75,82.5,3.6
2022-09-09,passo fundo,28,33.0,39.57142857142857,6,0,0,0.2,26.4,16.3,21.35,73.8,5.7
2022-09-10,passo fundo,23,25.0,44.69565217391305,8,0,0,1.0,14.9,7.0,10.95,79.1,2.8
2022-09-11,passo fundo,25,29.0,34.44,4,1,1,0.0,20.3,4.0,12.15,67.0,3.5
2022-09-12,passo fundo,31,31.0,41.67741935483871,8,1,0,4.0,18.6,11.1,14.850000000000001,89.3,4.2
2022-09-13,passo fundo,33,35.0,39.36363636363637,5,5,0,0.4,20.5,11.4,15.95,82.1,1.7
2022-09-14,passo fundo,34,35.0,40.73529411764706,4,1,0,0.0,17.5,8.9,13.2,76.8,4.0
2022-09-15,passo fundo,29,32.0,43.206896551724135,6,1,0,0.0,19.3,10.4,14.850000000000001,77.9,4.3
2022-09-16,passo fundo,34,36.0,37.26470588235294,6,1,0,0.0,19.7,10.0,14.85,74.0,4.3
2022-09-17,passo fundo,33,40.0,37.15151515151515,9,0,0,0.0,20.4,9.6,15.0,69.4,5.0
2022-09-18,passo fundo,29,38.0,38.44827586206897,6,1,0,0.0,21.6,6.9,14.25,64.7,4.8
2022-09-19,passo fundo,27,30.0,42.111111111111114,4,1,0,4.0,16.2,11.9,14.05,91.7,4.1
2022-09-20,passo fundo,32,33.0,38.96875,3,1,0,14.6,21.2,10.8,16.0,83.6,2.6
2022-09-21,passo fundo,49,55.0,41.87755102040816,7,0,0,0.0,22.0,10.9,16.45,84.3,3.9
2022-09-22,passo fundo,38,43.0,41.6578947368421,9,2,0,0.2,16.7,12.5,14.6,82.7,3.8
2022-09-23,passo fundo,34,34.0,36.911764705882355,3,0,0,0.2,15.2,3.6,9.4,72.0,2.4
2022-09-24,passo fundo,28,35.0,37.964285714285715,5,1,0,0.0,19.3,4.1,11.7,65.2,2.0
2022-09-25,passo fundo,20,23.0,36.9,4,2,0,0.0,18.2,11.7,14.95,80.7,3.8
2022-09-26,passo fundo,33,39.0,41.303030303030305,4,2,1,2.2,22.9,12.5,17.7,83.3,1.9
2022-09-27,passo fundo,37,41.0,40.4054054054054,4,0,0,0.2,22.7,9.1,15.899999999999999,78.7,1.8
2022-09-28,passo fundo,35,40.0,36.02857142857143,5,1,0,0.0,19.0,11.4,15.2,70.1,4.8
2022-09-29,passo fundo,29,34.0,39.44827586206897,7,0,0,0.0,15.9,10.4,13.15,75.5,4.5
2022-09-30,passo fundo,32,36.0,35.8125,3,1,0,0.0,20.5,10.5,15.5,84.2,3.2
2022-10-01,passo fundo,43,48.0,40.55813953488372,10,2,0,3.6,22.9,13.4,18.15,80.2,1.7
2022-10-02,passo fundo,28,34.0,35.5,4,0,1,0.0,22.3,10.4,16.35,73.3,2.9
2022-10-03,passo fundo,21,22.0,40.523809523809526,4,3,0,0.0,22.4,8.8,15.6,64.4,3.4
2022-10-04,passo fundo,29,36.0,42.724137931034484,3,0,0,0.0,23.8,8.0,15.9,68.1,3.1
2022-10-05,passo fundo,25,26.0,40.16,7,2,0,0.0,27.4,11.3,19.35,69.8,3.3
2022-10-06,passo fundo,25,26.0,39.32,3,0,0,47.2,22.1,15.2,18.65,88.1,3.9
2022-10-07,passo fundo,44,46.0,39.79545454545455,6,1,0,11.8,19.8,11.3,15.55,79.8,3.8
2022-10-08,passo fundo,44,46.0,39.75,4,1,0,0.0,22.9,9.1,16.0,69.5,3.2
2022-10-09,passo fundo,32,36.0,40.96875,7,0,0,0.0,17.5,10.6,14.05,73.8,2.2
2022-10-10,passo fundo,50,56.0,44.4,14,2,0,7.2,13.9,7.6,10.75,94.5,4.5
2022-10-11,passo fundo,37,42.0,40.5945945945946,2,5,0,28.4,15.7,9.7,12.7,96.1,4.4
2022-10-12,passo fundo,31,38.0,35.83870967741935,8,1,0,15.6,17.6,12.1,14.850000000000001,92.7,1.5
2022-10-13,passo fundo,26,29.0,37.69230769230769,4,2,0,0.2,23.4,11.3,17.35,86.3,2.0
2022-10-14,passo fundo,23,25.0,39.91304347826087,6,3,0,0.6,19.1,12.6,15.850000000000001,85.3,5.3
2022-10-15,passo fundo,34,36.0,37.205882352941174,6,3,0,0.0,23.7,11.9,17.8,75.7,5.3
2022-10-16,passo fundo,34,37.0,37.3235294117647,8,1,1,5.6,24.5,14.1,19.3,80.0,3.3
2022-10-17,passo fundo,39,45.0,38.53846153846154,5,0,0,0.0,24.7,13.8,19.25,74.5,2.7
2022-10-18,passo fundo,33,39.0,36.27272727272727,4,2,0,1.2,17.4,15.0,16.2,88.8,4.4
2022-10-19,passo fundo,31,37.0,39.38709677419355,7,1,0,4.8,27.2,14.2,20.7,74.9,2.1
2022-10-20,passo fundo,30,31.0,41.7,5,1,0,0.0,22.4,15.5,18.95,88.7,2.0
2022-10-21,passo fundo,33,37.0,36.78787878787879,9,3,0,10.6,23.4,14.1,18.75,82.0,2.9
2022-10-22,passo fundo,43,47.0,40.093023255813954,9,4,1,0.0,21.9,14.1,18.0,79.4,1.6
2022-10-23,passo fundo,44,55.0,35.83720930232558,10,1,0,0.0,24.8,11.1,17.95,69.8,1.8
2022-10-24,passo fundo,43,46.0,40.81395348837209,5,2,0,0.0,24.9,9.9,17.4,59.5,3.3
2022-10-25,passo fundo,31,32.0,40.41935483870968,6,0,0,0.0,28.7,12.7,20.7,61.6,3.0
2022-10-26,passo fundo,40,40.0,38.925,7,2,0,0.0,30.1,15.2,22.65,65.3,5.3
2022-10-27,passo fundo,43,46.0,39.86046511627907,5,2,0,8.4,25.6,14.9,20.25,73.2,2.8
2022-10-28,passo fundo,31,34.0,37.12903225806452,7,1,0,0.0,28.3,12.0,20.15,57.0,2.2
2022-10-29,passo fundo,28,34.0,37.607142857142854,7,0,0,0.4,22.9,16.6,19.75,77.5,3.3
2022-10-30,passo fundo,53,58.0,36.132075471698116,8,2,0,9.2,24.4,15.9,20.15,84.5,4.4
2022-10-31,passo fundo,34,36.0,40.588235294117645,9,0,0,4.8,17.1,13.2,15.15,96.0,4.3
2022-11-01,passo fundo,39,44.0,45.94736842105263,8,0,0,19.2,15.8,4.5,10.15,66.9,3.5
2022-11-02,passo fundo,28,31.0,46.07142857142857,6,2,1,0.0,18.9,4.4,11.649999999999999,60.2,3.5
2022-11-03,passo fundo,37,40.0,40.351351351351354,8,3,0,0.0,22.6,7.2,14.9,54.0,3.3
2022-11-04,passo fundo,37,38.0,38.83783783783784,7,1,0,0.0,22.8,7.0,14.9,54.6,3.9
2022-11-05,passo fundo,44,50.0,37.34090909090909,8,3,0,0.0,23.5,9.9,16.7,59.5,3.9
2022-11-06,passo fundo,29,35.0,45.06896551724138,6,4,0,0.0,23.6,10.6,17.1,59.2,4.7
2022-11-07,passo fundo,36,39.0,40.80555555555556,3,0,0,0.0,22.9,8.9,15.899999999999999,64.1,4.2
2022-11-08,passo fundo,31,31.0,39.54838709677419,7,1,0,0.2,23.9,10.5,17.2,63.8,4.4
2022-11-09,passo fundo,52,53.0,41.96153846153846,7,1,2,0.0,24.6,9.3,16.950000000000003,66.5,3.1
2022-11-10,passo fundo,39,42.0,37.30769230769231,5,3,0,0.0,28.9,12.0,20.45,59.3,3.2
2022-11-11,passo fundo,26,27.0,34.5,4,1,1,1.2,20.9,15.7,18.299999999999997,86.5,3.5
2022-11-12,passo fundo,30,33.0,37.93333333333333,4,0,0,2.8,27.1,14.5,20.8,78.8,3.1
2022-11-13,passo fundo,32,32.0,33.71875,9,1,0,8.2,21.5,16.0,18.75,91.8,4.7
2022-11-14,passo fundo,31,34.0,40.774193548387096,11,1,0,11.4,25.0,17.1,21.05,71.8,4.8
2022-11-15,passo fundo,35,38.0,37.542857142857144,6,2,1,0.0,25.1,9.8,17.450000000000003,53.8,2.9
2022-11-16,passo fundo,35,41.0,37.31428571428572,6,2,0,0.0,27.6,12.1,19.85,44.0,2.6
2022-11-17,passo fundo,44,49.0,39.31818181818182,6,4,0,0.4,29.9,11.7,20.799999999999997,43.0,4.0
2022-11-18,passo fundo,45,52.0,44.55555555555556,9,2,0,0.0,30.9,13.4,22.15,39.2,4.1
2022-11-19,passo fundo,33,34.0,38.63636363636363,5,2,0,0.0,30.0,15.2,22.6,40.1,4.5
2022-11-20,passo fundo,45,47.0,35.31111111111111,5,3,0,0.0,31.8,14.4,23.1,52.9,4.1
2022-11-21,passo fundo,40,42.0,32.775,3,1,0,0.0,25.9,18.4,22.15,70.3,3.1
2022-11-22,passo fundo,53,56.0,39.283018867924525,10,1,1,38.2,24.9,16.7,20.799999999999997,88.6,2.8
2022-11-23,passo fundo,37,41.0,35.08108108108108,3,2,0,11.2,25.9,16.9,21.4,69.6,1.8
2022-11-24,passo fundo,45,54.0,41.733333333333334,4,3,0,0.0,27.7,14.3,21.0,61.7,2.8
2022-11-25,passo fundo,31,33.0,36.774193548387096,3,1,0,0.0,28.3,12.8,20.55,53.9,4.0
2022-11-26,passo fundo,40,45.0,37.025,9,2,1,0.2,30.0,13.5,21.75,65.1,3.8
2022-11-27,passo fundo,30,39.0,37.7,3,0,0,0.0,29.9,16.7,23.299999999999997,72.4,4.7
2022-11-28,passo fundo,42,47.0,39.642857142857146,8,3,1,4.4,28.9,14.9,21.9,64.7,4.7
2022-11-29,passo fundo,35,39.0,38.97142857142857,4,6,0,0.0,29.5,15.7,22.6,69.5,3.8
2022-11-30,passo fundo,39,39.0,41.41025641025641,7,1,0,0.4,29.7,15.8,22.75,77.1,3.6
2022-12-01,passo fundo,39,40.0,40.05128205128205,4,3,2,0.8,31.0,17.0,24.0,71.2,2.8
2022-12-02,passo fundo,38,40.0,34.31578947368421,6,2,0,0.0,33.7,17.9,25.8,70.1,2.8
2022-12-03,passo fundo,37,41.0,41.0,7,2,0,0.4,31.0,19.4,25.2,74.0,3.0
2022-12-04,passo fundo,40,47.0,38.625,6,3,0,2.6,32.1,19.7,25.9,84.5,3.1
2022-12-05,passo fundo,52,54.0,38.98076923076923,12,2,0,14.6,27.6,18.1,22.85,82.7,3.6
2022-12-06,passo fundo,42,50.0,40.976190476190474,5,2,2,0.0,32.2,18.6,25.400000000000002,72.6,3.3
2022-12-07,passo fundo,33,37.0,43.303030303030305,3,0,1,4.2,32.5,17.8,25.15,65.7,2.7
2022-12-08,passo fundo,48,56.0,38.5625,4,4,1,0.0,34.9,20.1,27.5,64.2,3.3
2022-12-09,passo fundo,33,36.0,34.18181818181818,5,1,0,2.2,34.4,21.2,27.799999999999997,57.4,2.5
2022-12-10,passo fundo,42,46.0,35.142857142857146,8,1,0,0.0,33.1,20.4,26.75,68.3,2.9
2022-12-11,passo fundo,42,48.0,39.357142857142854,5,5,0,0.0,33.3,20.3,26.799999999999997,64.7,1.9
2022-12-12,passo fundo,39,43.0,35.87179487179487,6,4,0,0.0,33.3,20.0,26.65,76.8,3.2
2022-12-13,passo fundo,40,43.0,37.5,5,1,0,1.2,24.7,14.7,19.7,60.5,4.2
2022-12-14,passo fundo,43,48.0,44.41860465116279,8,1,0,0.0,29.6,13.0,21.3,54.4,3.5
2022-12-15,passo fundo,40,41.0,41.625,3,1,0,0.0,30.3,16.4,23.35,64.5,3.5
2022-12-16,passo fundo,35,40.0,39.57142857142857,5,0,0,0.8,26.5,15.4,20.95,65.3,4.2
2022-12-17,passo fundo,46,51.0,42.26086956521739,7,5,0,0.0,27.8,11.8,19.8,62.0,4.3
2022-12-18,passo fundo,38,44.0,38.05263157894737,8,2,0,3.0,22.6,15.8,19.200000000000003,78.8,5.2
2022-12-19,passo fundo,36,37.0,40.5,10,1,0,0.0,28.8,16.1,22.450000000000003,72.2,3.7
2022-12-20,passo fundo,26,29.0,41.69230769230769,4,1,0,15.2,27.9,13.9,20.9,73.3,3.0
2022-12-21,passo fundo,30,34.0,32.86666666666667,9,1,0,0.0,27.9,15.5,21.7,67.7,4.0
2022-12-22,passo fundo,33,38.0,39.333333333333336,6,1,0,0.0,28.7,15.3,22.0,59.0,3.6
2022-12-23,passo fundo,44,46.0,39.15909090909091,10,1,0,0.0,30.7,15.0,22.85,53.3,3.7
2022-12-24,passo fundo,32,38.0,40.5625,6,1,0,0.0,30.9,16.0,23.45,52.0,3.3
2022-12-25,passo fundo,34,36.0,39.35294117647059,8,1,0,0.0,28.6,18.3,23.450000000000003,72.6,3.3
2022-12-26,passo fundo,39,44.0,40.56410256410256,5,1,1,1.4,29.9,15.9,22.9,72.3,2.3
2022-12-27,passo fundo,32,33.0,40.125,2,2,0,0.0,29.9,17.1,23.5,79.6,3.0
2022-12-28,passo fundo,35,39.0,36.68571428571428,7,0,0,6.6,24.7,17.8,21.25,72.4,3.1
2022-12-29,passo fundo,27,29.0,42.851851851851855,6,0,0,0.0,28.3,14.2,21.25,50.2,2.6
2022-12-30,passo fundo,36,45.0,39.916666666666664,6,4,0,0.0,30.7,14.8,22.75,44.2,2.3
2022-12-31,passo fundo,31,32.0,40.806451612903224,5,0,0,0.0,32.5,17.3,24.9,49.6,2.3
2023-01-01,passo fundo,63,59.0,38.45454545454545,8,2,0,0.0,34.2,19.7,26.950000000000003,55.1,3.5
2023-01-02,passo fundo,48,44.0,43.58974358974359,7,2,1,17.8,27.5,19.4,23.45,80.5,3.6
2023-01-03,passo fundo,37,35.0,41.9375,9,0,1,17.8,27.8,19.8,23.8,73.4,1.9
2023-01-04,passo fundo,53,47.0,38.31111111111111,10,1,0,1.8,27.8,17.2,22.5,58.4,2.6
2023-01-05,passo fundo,50,44.0,37.25581395348837,4,1,0,0.0,28.5,13.7,21.1,46.5,3.6
2023-01-06,passo fundo,47,50.0,36.85,12,1,0,0.0,28.4,15.4,21.9,50.8,4.2
2023-01-07,passo fundo,42,39.0,37.08571428571429,7,2,1,0.0,27.7,14.2,20.95,57.3,4.1
2023-01-08,passo fundo,47,50.0,37.093023255813954,4,4,0,0.0,28.3,15.3,21.8,58.2,3.4
2023-01-09,passo fundo,46,44.0,41.292682926829265,4,2,1,0.0,29.7,16.1,22.9,57.6,3.0
2023-01-10,passo fundo,42,35.0,37.205882352941174,10,1,1,0.0,29.8,17.8,23.8,70.1,3.9
2023-01-11,passo fundo,40,38.0,40.82857142857143,8,2,0,2.4,30.6,14.8,22.700000000000003,63.5,2.7
2023-01-12,passo fundo,41,42.0,40.48571428571429,3,2,0,0.0,31.1,17.6,24.35,69.0,2.4
2023-01-13,passo fundo,25,19.0,43.0,4,2,0,2.2,25.1,17.2,21.15,88.0,2.5
2023-01-14,passo fundo,49,45.0,40.93333333333333,13,4,1,17.2,26.0,16.7,21.35,83.9,1.8
2023-01-15,passo fundo,42,43.0,44.21052631578947,12,3,0,0.4,25.4,19.4,22.4,88.8,2.3
2023-01-16,passo fundo,51,43.0,38.94871794871795,9,3,0,62.0,30.1,17.7,23.9,81.8,2.1
2023-01-17,passo fundo,47,46.0,32.609756097560975,8,3,0,1.0,31.4,18.8,25.1,78.2,2.7
2023-01-18,passo fundo,37,35.0,37.333333333333336,11,1,0,1.2,30.4,18.8,24.6,72.4,3.5
2023-01-19,passo fundo,41,39.0,36.22222222222222,6,2,0,0.0,30.0,18.5,24.25,73.2,3.5
2023-01-20,passo fundo,61,61.0,38.36363636363637,9,1,1,0.0,30.7,17.4,24.049999999999997,68.7,2.7
2023-01-21,passo fundo,40,37.0,38.205882352941174,10,2,0,0.0,31.9,19.2,25.549999999999997,70.4,3.3
2023-01-22,passo fundo,41,40.0,35.61538461538461,7,3,0,0.4,30.3,19.3,24.8,73.5,2.4
2023-01-23,passo fundo,42,35.0,38.42857142857143,11,0,0,3.0,31.2,19.0,25.1,75.7,2.5
2023-01-24,passo fundo,39,35.0,39.05714285714286,5,0,0,9.8,32.0,15.4,23.7,63.5,2.5
2023-01-25,passo fundo,38,37.0,45.17142857142857,8,2,0,0.0,32.7,18.7,25.700000000000003,52.8,2.6
2023-01-26,passo fundo,41,38.0,38.22857142857143,5,1,0,0.0,34.1,20.4,27.25,59.1,3.7
2023-01-27,passo fundo,45,40.0,39.054054054054056,9,1,0,0.0,31.3,19.1,25.200000000000003,62.2,3.2
2023-01-28,passo fundo,38,36.0,38.806451612903224,6,1,0,0.0,33.5,20.0,26.75,58.5,2.9
2023-01-29,passo fundo,41,39.0,37.4375,3,3,1,0.0,30.4,20.1,25.25,76.4,2.4
2023-01-30,passo fundo,36,30.0,36.0,6,4,0,8.6,30.1,17.2,23.65,82.1,1.7
2023-01-31,passo fundo,37,33.0,36.774193548387096,7,1,0,3.8,29.5,18.7,24.1,79.3,2.1
